2.6,0.2,0,0.47421105,1,0.171973504
2.6,0.4,0,0.47421105,1,0.171973504
2.6,0.6,0,0.47421105,1,0.171973504
2.6,0.8,0,0.47421105,1,0.171973504
2.6,1,0,0.47421105,1,0.171973504
2.6,1.2,0.7,0.474210243,1,0.17197354
2.6,1.4,0.6,0.477640497,0.887041579,0.17456108
2.6,1.6,0.6,0.481773782,0.7828794396,0.177704344
2.6,1.8,0.4,0.485940966,0.7019137154,0.180900862
2.6,2,0.7,0.488924461,0.6537743193,0.194268402
2.6,2.2,0.6,0.513329516,0.6125692393,0.206742769
2.6,2.4,0.5,0.558058861,0.558428317,0.240884923
2.6,2.6,0.5,0.55804264,0.5579337416,0.241027464
2.6,2.8,0.5,0.558378778,0.558895883,0.281918158
2.6,3,0.4,0.613519159,0.5132190972,0.293461875
2.8,0,0,0.444367124,0.0801808766,0.17524982
2.8,0.2,0,0.444367124,1,0.17524982
2.8,0.4,0,0.444367124,1,0.17524982
2.8,0.6,0,0.444367124,1,0.17524982
2.8,0.8,0,0.444367124,1,0.17524982
2.8,1,0,0.444367124,1,0.17524982
2.8,1.2,0.7,0.444367125,1,0.175249821
2.8,1.4,0.6,0.44736267,0.8947192167,0.177705414
2.8,1.6,0.8,0.451230229,0.7896538999,0.180900781
2.8,1.8,0,0.47456544,0.7062315371,0.200775482
2.8,2,0.7,0.47487977,0.6782107397,0.20950043
2.8,2.2,0.6,0.512715299,0.6126136217,0.235660447
2.8,2.4,0.6,0.512858666,0.6124172024,0.247381777
2.8,2.6,0.5,0.558788355,0.5578929695,0.281804628
2.8,2.8,0.5,0.558543333,0.5588289772,0.281973557
2.8,3,0.5,0.558257223,0.560011198,0.327767662
3,0,0,0.418537312,0.6037154598,0.178586682
3,0.2,0,0.418537312,1,0.178586682
3,0.4,0,0.418537312,1,0.178586682
3,0.6,0,0.418537312,1,0.178586682
3,0.8,0,0.418537312,1,0.178586682
3,1,0,0.418537312,1,0.178586682
3,1.2,0.2,0.41853706,1,0.178586696
3,1.4,0.7,0.421148657,0.9024605142,0.180900702
3,1.6,0.8,0.4315577,0.7945104714,0.190271734
3,1.8,0.8,0.441766756,0.7597374808,0.213061107
3,2,0.7,0.474236443,0.6782093132,0.231252613
3,2.2,0.7,0.474249556,0.6780172574,0.255085611
3,2.4,0.6,0.513184792,0.6122318543,0.272457703
3,2.6,0.6,0.513307533,0.6131701502,0.293111413
3,2.8,0.5,0.560004019,0.558688267,0.327780276
3,3,0.5,0.560096458,0.5600708221,0.327662904
